Date,CPU Utilization,CPU Power
 2024- 11- 6  21: 22: 22. 286,0.08333333333333,4.21390899999824
 2024- 11- 6  21: 22: 22. 403,0.09090909090909,4.21210799999972
 2024- 11- 6  21: 22: 22. 523,0.08403361344538,4.16323700000066
 2024- 11- 6  21: 22: 22. 641,0.08264462809917,3.80796727272603
 2024- 11- 6  21: 22: 22. 760,0.08333333333333,4.19283700000233
 2024- 11- 6  21: 22: 22. 878,0.08264462809917,3.83350272727098
 2024- 11- 6  21: 22: 22. 997,0.08264462809917,3.80068454545505
 2024- 11- 6  21: 22: 23. 116,0.08264462809917,3.79320818182102
 2024- 11- 6  21: 22: 23. 236,0.08333333333333,4.20789699999295
 2024- 11- 6  21: 22: 23. 354,0.08264462809917,3.80327909090821
 2024- 11- 6  21: 22: 23. 474,0.08333333333333,3.81645636363167
 2024- 11- 6  21: 22: 23. 592,0.08333333333333,4.09013599999889
 2024- 11- 6  21: 22: 23. 711,0.08264462809917,3.63829818181826
 2024- 11- 6  21: 22: 23. 828,0.08333333333333,4.14068599999882
 2024- 11- 6  21: 22: 23. 945,0.08333333333333,4.07339800000045
 2024- 11- 6  21: 22: 24. 62,0.08196721311475,3.53859363636399
 2024- 11- 6  21: 22: 24. 181,0.08333333333333,3.92580699999962
 2024- 11- 6  21: 22: 24. 300,0.08196721311475,3.24587249999846
 2024- 11- 6  21: 22: 24. 418,0.08333333333333,3.89669499999582
 2024- 11- 6  21: 22: 24. 536,0.08264462809917,3.52444545454504
 2024- 11- 6  21: 22: 24. 655,0.09166666666667,4.16253310000466
 2024- 11- 6  21: 22: 24. 774,0.08264462809917,3.49420727272941
 2024- 11- 6  21: 22: 24. 893,0.08333333333333,3.84602300000552
 2024- 11- 6  21: 22: 25. 12,0.08333333333333,3.52283636364022
 2024- 11- 6  21: 22: 25. 131,0.08333333333333,3.83396899999934
 2024- 11- 6  21: 22: 25. 249,0.08333333333333,4.08259900000121
 2024- 11- 6  21: 22: 25. 368,0.08264462809917,3.54249181817894
 2024- 11- 6  21: 22: 25. 486,0.08333333333333,4.11413600000378
 2024- 11- 6  21: 22: 25. 603,0.09166666666667,4.25135259999588
 2024- 11- 6  21: 22: 25. 720,0.08264462809917,3.58707272727439
 2024- 11- 6  21: 22: 25. 837,0.08333333333333,3.88529700000072
 2024- 11- 6  21: 22: 25. 954,0.08333333333333,4.06015399999887
