Date,CPU Utilization,CPU Power
 2024- 11- 2  20: 49: 54. 663,0.08333333333333,2.11338599999726
 2024- 11- 2  20: 49: 54. 782,0.08264462809917,2.28235999999742
 2024- 11- 2  20: 49: 54. 900,0.08333333333333,2.28169650000200
 2024- 11- 2  20: 49: 55. 20,0.08196721311475,2.16547333333264
 2024- 11- 2  20: 49: 55. 138,0.08333333333333,2.27130599999873
 2024- 11- 2  20: 49: 55. 257,0.08333333333333,2.33199450000029
 2024- 11- 2  20: 49: 55. 378,0.08264462809917,2.20951095237979
 2024- 11- 2  20: 49: 55. 498,0.08264462809917,2.29772550000052
 2024- 11- 2  20: 49: 55. 617,0.08333333333333,2.35390499999994
 2024- 11- 2  20: 49: 55. 737,0.08333333333333,2.31949050000185
 2024- 11- 2  20: 49: 55. 856,0.08333333333333,2.32984349999970
 2024- 11- 2  20: 49: 55. 976,0.08333333333333,2.32070350000140
 2024- 11- 2  20: 49: 56. 95,0.08333333333333,2.28546549999737
 2024- 11- 2  20: 49: 56. 215,0.08264462809917,2.21116047619338
 2024- 11- 2  20: 49: 56. 335,0.08333333333333,2.32342749999953
 2024- 11- 2  20: 49: 56. 455,0.08333333333333,2.33751050000137
 2024- 11- 2  20: 49: 56. 574,0.08333333333333,2.32920249999734
 2024- 11- 2  20: 49: 56. 694,0.08333333333333,2.33635850000064
 2024- 11- 2  20: 49: 56. 813,0.08333333333333,2.30936700000166
 2024- 11- 2  20: 49: 56. 933,0.08264462809917,2.30866500000047
 2024- 11- 2  20: 49: 57. 52,0.08333333333333,2.18201761904527
 2024- 11- 2  20: 49: 57. 171,0.08333333333333,2.34075300000040
 2024- 11- 2  20: 49: 57. 291,0.08333333333333,2.33341350000046
 2024- 11- 2  20: 49: 57. 410,0.08333333333333,2.32072649999827
 2024- 11- 2  20: 49: 57. 529,0.08264462809917,2.31140400000004
 2024- 11- 2  20: 49: 57. 649,0.08333333333333,2.28544999999940
 2024- 11- 2  20: 49: 57. 767,0.08264462809917,2.32611299999917
 2024- 11- 2  20: 49: 57. 885,0.08333333333333,2.31176249999771
 2024- 11- 2  20: 49: 58. 5,0.08333333333333,2.29509350000080
 2024- 11- 2  20: 49: 58. 123,0.08333333333333,2.30748250000033
 2024- 11- 2  20: 49: 58. 243,0.08264462809917,2.29544399999941
 2024- 11- 2  20: 49: 58. 362,0.08333333333333,2.30184449999797
 2024- 11- 2  20: 49: 58. 480,0.08264462809917,2.27542549999998
 2024- 11- 2  20: 49: 58. 600,0.08333333333333,2.32631899999978
 2024- 11- 2  20: 49: 58. 719,0.08333333333333,2.27434949999952
 2024- 11- 2  20: 49: 58. 838,0.09090909090909,2.45674890476429
 2024- 11- 2  20: 49: 58. 958,0.08333333333333,2.30339350000213
 2024- 11- 2  20: 49: 59. 78,0.08333333333333,2.31415049999850
 2024- 11- 2  20: 49: 59. 198,0.08333333333333,2.27310650000072
 2024- 11- 2  20: 49: 59. 317,0.08264462809917,2.27299200000198
 2024- 11- 2  20: 49: 59. 436,0.08333333333333,2.35032699999647
 2024- 11- 2  20: 49: 59. 556,0.08333333333333,2.29317050000100
 2024- 11- 2  20: 49: 59. 675,0.08333333333333,2.33259750000070
