Date,CPU Utilization,CPU Power
 2024- 11- 2  19: 30: 40. 688,0.08333333333333,3.00603900000169
 2024- 11- 2  19: 30: 40. 808,0.08333333333333,3.27499200000057
 2024- 11- 2  19: 30: 40. 926,0.08333333333333,3.28205700000035
 2024- 11- 2  19: 30: 41. 43,0.08333333333333,3.32209399999920
 2024- 11- 2  19: 30: 41. 160,0.08333333333333,3.24961799999983
 2024- 11- 2  19: 30: 41. 279,0.08333333333333,3.25498899999911
 2024- 11- 2  19: 30: 41. 398,0.08333333333333,3.25689599999896
 2024- 11- 2  19: 30: 41. 517,0.08264462809917,3.29948100000001
 2024- 11- 2  19: 30: 41. 636,0.08333333333333,3.25570599999992
 2024- 11- 2  19: 30: 41. 754,0.08333333333333,3.26676900000166
 2024- 11- 2  19: 30: 41. 874,0.08333333333333,3.26254199999857
 2024- 11- 2  19: 30: 41. 991,0.08333333333333,3.39830799999982
 2024- 11- 2  19: 30: 42. 107,0.08264462809917,3.26531900000009
 2024- 11- 2  19: 30: 42. 227,0.08333333333333,3.25707899999907
 2024- 11- 2  19: 30: 42. 345,0.08333333333333,3.26258700000108
 2024- 11- 2  19: 30: 42. 463,0.08333333333333,3.25730799999837
 2024- 11- 2  19: 30: 42. 581,0.08333333333333,3.29015900000013
 2024- 11- 2  19: 30: 42. 700,0.08333333333333,3.27465699999993
 2024- 11- 2  19: 30: 42. 819,0.08333333333333,3.29955799999880
 2024- 11- 2  19: 30: 42. 937,0.08333333333333,3.26065000000017
 2024- 11- 2  19: 30: 43. 55,0.08264462809917,3.28802300000098
 2024- 11- 2  19: 30: 43. 172,0.08264462809917,2.99497818181738
 2024- 11- 2  19: 30: 43. 289,0.08196721311475,2.99667181818222
 2024- 11- 2  19: 30: 43. 406,0.08333333333333,3.30555400000048
 2024- 11- 2  19: 30: 43. 522,0.08264462809917,3.27683799999977
 2024- 11- 2  19: 30: 43. 639,0.08333333333333,3.29716200000075
 2024- 11- 2  19: 30: 43. 758,0.08333333333333,3.26798899999994
 2024- 11- 2  19: 30: 43. 875,0.08333333333333,3.26071000000047
 2024- 11- 2  19: 30: 43. 994,0.08264462809917,2.96849999999970
 2024- 11- 2  19: 30: 44. 113,0.08264462809917,3.00369000000005
 2024- 11- 2  19: 30: 44. 233,0.08264462809917,2.97474090909170
 2024- 11- 2  19: 30: 44. 352,0.08333333333333,3.28944200000115
 2024- 11- 2  19: 30: 44. 471,0.08264462809917,3.25158700000065
 2024- 11- 2  19: 30: 44. 589,0.08264462809917,2.96536454545441
 2024- 11- 2  19: 30: 44. 708,0.08333333333333,3.29308800000035
 2024- 11- 2  19: 30: 44. 828,0.08333333333333,3.35425700000087
 2024- 11- 2  19: 30: 44. 945,0.08264462809917,2.98606000000125
 2024- 11- 2  19: 30: 45. 61,0.08333333333333,3.28246899999976
 2024- 11- 2  19: 30: 45. 178,0.08333333333333,3.33359800000107
 2024- 11- 2  19: 30: 45. 295,0.08333333333333,3.26898099999926
 2024- 11- 2  19: 30: 45. 412,0.08333333333333,3.26013099999909
 2024- 11- 2  19: 30: 45. 528,0.08264462809917,3.26676799999950
 2024- 11- 2  19: 30: 45. 648,0.08333333333333,3.26913400000012
 2024- 11- 2  19: 30: 45. 766,0.08333333333333,3.28739700000006
 2024- 11- 2  19: 30: 45. 883,0.09166666666667,3.59446889999999
 2024- 11- 2  19: 30: 46. 2,0.08264462809917,3.27168199999869
 2024- 11- 2  19: 30: 46. 121,0.08333333333333,3.27688499999931
 2024- 11- 2  19: 30: 46. 238,0.08264462809917,3.26480000000083
 2024- 11- 2  19: 30: 46. 355,0.08333333333333,3.27302400000008
 2024- 11- 2  19: 30: 46. 473,0.08333333333333,3.31122999999934
 2024- 11- 2  19: 30: 46. 592,0.08333333333333,3.26557900000080
 2024- 11- 2  19: 30: 46. 710,0.08264462809917,2.99467363636392
 2024- 11- 2  19: 30: 46. 829,0.08333333333333,3.28321599999981
 2024- 11- 2  19: 30: 46. 948,0.08264462809917,3.26222099999905
 2024- 11- 2  19: 30: 47. 67,0.08333333333333,3.25837599999977
 2024- 11- 2  19: 30: 47. 186,0.08333333333333,3.25765900000079
 2024- 11- 2  19: 30: 47. 303,0.08333333333333,3.45842500000072
 2024- 11- 2  19: 30: 47. 419,0.08333333333333,3.27874499999962
 2024- 11- 2  19: 30: 47. 538,0.08264462809917,2.96542000000045
 2024- 11- 2  19: 30: 47. 658,0.08333333333333,3.37392499999987
 2024- 11- 2  19: 30: 47. 776,0.08333333333333,3.27418299999954
 2024- 11- 2  19: 30: 47. 896,0.09166666666667,3.60010750000001
 2024- 11- 2  19: 30: 48. 15,0.08333333333333,3.40750800000023
 2024- 11- 2  19: 30: 48. 132,0.08333333333333,3.28968600000007
